"","component_name","pct_weight","is_refuse","gram_weight","nutrient_name","nutrient_amount","min","max","median","nutrient_unit"
"5400","Bone and connective tissue",0.5,"Y",2.7,"24:0",0.002,0.002,0.002,0.002,"G"
"5401","Bone and connective tissue",0.5,"Y",2.7,"16:1 t",0.005,0.004,0.007,0.005,"G"
"5402","Bone and connective tissue",0.5,"Y",2.7,"18:1 c",0.797,0.712,0.883,0.797,"G"
"5403","Bone and connective tissue",0.5,"Y",2.7,"18:2 n-6 c,c",0.136,0.108,0.163,0.136,"G"
"5404","Bone and connective tissue",0.5,"Y",2.7,"17:1",0.017,0.016,0.018,0.017,"G"
"5405","Bone and connective tissue",0.5,"Y",2.7,"Fatty acids, total trans-monoenoic",0.117,NA,NA,NA,"G"
"5406","Bone and connective tissue",0.5,"Y",2.7,"18:3 n-3 c,c,c (ALA)",0.003,0.002,0.004,0.003,"G"
"5407","Bone and connective tissue",0.5,"Y",2.7,"Vitamin D2 (ergocalciferol)",0,NA,NA,0,"UG"
"5408","Bone and connective tissue",0.5,"Y",2.7,"25-hydroxycholecalciferol",0.18,NA,NA,0.18,"UG"
"5409","Bone and connective tissue",0.5,"Y",2.7,"Choline, from glycerophosphocholine",9.2,NA,NA,9.2,"MG"
"5410","Bone and connective tissue",0.5,"Y",2.7,"Choline, from sphingomyelin",5.3,NA,NA,5.3,"MG"
"5411","Bone and connective tissue",0.5,"Y",2.7,"Choline, free",0.3,NA,NA,0.3,"MG"
"5412","Bone and connective tissue",0.5,"Y",2.7,"Choline, from phosphotidyl choline",0.5,NA,NA,0.5,"MG"
"5413","Bone and connective tissue",0.5,"Y",2.7,"Choline, from phosphocholine",48.7,NA,NA,48.7,"MG"
"5414","Bone and connective tissue",0.5,"Y",2.7,"Tocopherol, delta",0,0,0,0,"MG"
"5415","Bone and connective tissue",0.5,"Y",2.7,"Tocotrienol, alpha",0,0,0,0,"MG"
"5416","Bone and connective tissue",0.5,"Y",2.7,"Tocotrienol, beta",0,0,0,0,"MG"
"5417","Bone and connective tissue",0.5,"Y",2.7,"Tocotrienol, gamma",0,0,0,0,"MG"
"5418","Bone and connective tissue",0.5,"Y",2.7,"Tocotrienol, delta",0,0,0,0,"MG"
"5419","Bone and connective tissue",0.5,"Y",2.7,"Tocopherol, beta",0,0,0,0,"MG"
"5420","Bone and connective tissue",0.5,"Y",2.7,"Tocopherol, gamma",0.04,0,0.07,0.04,"MG"
"5421","Bone and connective tissue",0.5,"Y",2.7,"Fatty acids, total trans-dienoic",0.008,NA,NA,NA,"G"
"5422","Bone and connective tissue",0.5,"Y",2.7,"14:1 c",0.011,NA,NA,NA,"G"
"5423","Bone and connective tissue",0.5,"Y",2.7,"17:1 c",0.017,NA,NA,NA,"G"
"5424","Bone and connective tissue",0.5,"Y",2.7,"20:1 c",0.002,NA,NA,NA,"G"
"5425","Bone and connective tissue",0.5,"Y",2.7,"18:2 c",0.141,NA,NA,NA,"G"
"5426","Bone and connective tissue",0.5,"Y",2.7,"18:3 c",0.003,NA,NA,NA,"G"
"5427","Bone and connective tissue",0.5,"Y",2.7,"20:3 c",0.012,NA,NA,NA,"G"
"5428","Bone and connective tissue",0.5,"Y",2.7,"20:4 c",0.038,NA,NA,NA,"G"
"5429","Bone and connective tissue",0.5,"Y",2.7,"20:5 c",0.002,NA,NA,NA,"G"
"5430","Bone and connective tissue",0.5,"Y",2.7,"22:5 c",0.008,NA,NA,NA,"G"
"5431","Bone and connective tissue",0.5,"Y",2.7,"22:6 c",0.002,NA,NA,NA,"G"
"5432","Bone and connective tissue",0.5,"Y",2.7,"20:2 c",0.001,NA,NA,NA,"G"
"5433","Bone and connective tissue",0.5,"Y",2.7,"Total fat (NLEA)",2.14,NA,NA,NA,"G"
"5434","External fat",0.9,"Y",4.7,"Total lipid (fat)",2.41,0.53,4.23,2.5,"G"
"5435","External fat",0.9,"Y",4.7,"Carbohydrate, by difference",0,NA,NA,NA,"G"
"5436","External fat",0.9,"Y",4.7,"Energy",123,NA,NA,NA,"KCAL"
"5437","External fat",0.9,"Y",4.7,"Water",73.3,70.4,75,73.6,"G"
"5438","External fat",0.9,"Y",4.7,"Calcium, Ca",13,NA,NA,13,"MG"
"5439","External fat",0.9,"Y",4.7,"Potassium, K",316,NA,NA,316,"MG"
"5440","External fat",0.9,"Y",4.7,"Zinc, Zn",3.54,NA,NA,3.54,"MG"
"5441","External fat",0.9,"Y",4.7,"Selenium, Se",22.7,NA,NA,22.7,"UG"
"5442","External fat",0.9,"Y",4.7,"Vitamin E (alpha-tocopherol)",0.21,0.2,0.22,0.21,"MG"
"5443","External fat",0.9,"Y",4.7,"Vitamin D (D2 + D3), International Units",0,NA,NA,NA,"IU"
"5444","External fat",0.9,"Y",4.7,"Niacin",6.16,5.99,6.32,6.16,"MG"
"5445","External fat",0.9,"Y",4.7,"Pantothenic acid",0.37,NA,NA,0.37,"MG"
"5446","External fat",0.9,"Y",4.7,"Vitamin B-6",0.626,0.614,0.637,0.626,"MG"
"5447","External fat",0.9,"Y",4.7,"Choline, total",64.1,NA,NA,64.1,"MG"
"5448","External fat",0.9,"Y",4.7,"Betaine",10.8,NA,NA,10.8,"MG"
"5449","External fat",0.9,"Y",4.7,"10:0",0.004,0.002,0.006,0.004,"G"
"5450","External fat",0.9,"Y",4.7,"16:0",0.524,0.448,0.599,0.524,"G"
"5451","External fat",0.9,"Y",4.7,"18:0",0.307,0.291,0.323,0.307,"G"
"5452","External fat",0.9,"Y",4.7,"20:0",0.001,0,0.001,0.001,"G"
"5453","External fat",0.9,"Y",4.7,"20:4",0.038,0.027,0.049,0.038,"G"
"5454","External fat",0.9,"Y",4.7,"20:1",0.002,0.002,0.003,0.002,"G"
"5455","External fat",0.9,"Y",4.7,"Fatty acids, total monounsaturated",0.886,NA,NA,NA,"G"
"5456","External fat",0.9,"Y",4.7,"Fatty acids, total polyunsaturated",0.208,NA,NA,NA,"G"
"5457","External fat",0.9,"Y",4.7,"15:0",0.009,0.008,0.009,0.009,"G"
"5458","External fat",0.9,"Y",4.7,"18:1 t",0.112,0.108,0.117,0.112,"G"
"5459","External fat",0.9,"Y",4.7,"18:2 t not further defined",0.008,0.007,0.008,0.008,"G"
"5460","External fat",0.9,"Y",4.7,"18:2 CLAs",0.005,0.003,0.007,0.005,"G"
"5461","External fat",0.9,"Y",4.7,"20:2 n-6 c,c",0.001,0.001,0.001,0.001,"G"
"5462","External fat",0.9,"Y",4.7,"16:1 c",0.059,0.052,0.065,0.059,"G"
"5463","External fat",0.9,"Y",4.7,"20:3 n-6",0.012,0.012,0.013,0.012,"G"
"5464","External fat",0.9,"Y",4.7,"Protein",23.7,22.2,24.9,23.8,"G"
"5465","External fat",0.9,"Y",4.7,"Ash",1.11,1,1.26,1.09,"G"
"5466","External fat",0.9,"Y",4.7,"Energy",514,NA,NA,NA,"kJ"
"5467","External fat",0.9,"Y",4.7,"Iron, Fe",2.34,NA,NA,2.34,"MG"
"5468","External fat",0.9,"Y",4.7,"Magnesium, Mg",11.9,NA,NA,11.9,"MG"
"5469","External fat",0.9,"Y",4.7,"Phosphorus, P",220,NA,NA,220,"MG"
"5470","External fat",0.9,"Y",4.7,"Sodium, Na",55,NA,NA,55,"MG"
"5471","External fat",0.9,"Y",4.7,"Copper, Cu",0.047,NA,NA,0.047,"MG"
"5472","External fat",0.9,"Y",4.7,"Manganese, Mn",0.003,NA,NA,0.003,"MG"
"5473","External fat",0.9,"Y",4.7,"Vitamin D3 (cholecalciferol)",0,NA,NA,0,"UG"
"5474","External fat",0.9,"Y",4.7,"Vitamin D (D2 + D3)",0,NA,NA,NA,"UG"
"5475","External fat",0.9,"Y",4.7,"Thiamin",0.064,NA,NA,0.064,"MG"
"5476","External fat",0.9,"Y",4.7,"Riboflavin",0.25,0.24,0.26,0.25,"MG"
"5477","External fat",0.9,"Y",4.7,"Vitamin B-12",1.62,1.62,1.63,1.62,"UG"
"5478","External fat",0.9,"Y",4.7,"Cholesterol",63,61,65,63,"MG"
"5479","External fat",0.9,"Y",4.7,"Fatty acids, total trans",0.125,NA,NA,NA,"G"
"5480","External fat",0.9,"Y",4.7,"Fatty acids, total saturated",0.924,NA,NA,NA,"G"
"5481","External fat",0.9,"Y",4.7,"12:0",0.002,0.001,0.003,0.002,"G"
"5482","External fat",0.9,"Y",4.7,"14:0",0.049,0.048,0.05,0.049,"G"
"5483","External fat",0.9,"Y",4.7,"22:6 n-3 (DHA)",0.002,0.001,0.002,0.002,"G"
"5484","External fat",0.9,"Y",4.7,"20:5 n-3 (EPA)",0.002,0.002,0.002,0.002,"G"
"5485","External fat",0.9,"Y",4.7,"22:5 n-3 (DPA)",0.008,0.008,0.009,0.008,"G"
"5486","External fat",0.9,"Y",4.7,"17:0",0.027,0.026,0.027,0.027,"G"
"5487","External fat",0.9,"Y",4.7,"24:0",0.002,0.002,0.002,0.002,"G"
"5488","External fat",0.9,"Y",4.7,"16:1 t",0.005,0.004,0.007,0.005,"G"
"5489","External fat",0.9,"Y",4.7,"18:1 c",0.797,0.712,0.883,0.797,"G"
"5490","External fat",0.9,"Y",4.7,"18:2 n-6 c,c",0.136,0.108,0.163,0.136,"G"
"5491","External fat",0.9,"Y",4.7,"17:1",0.017,0.016,0.018,0.017,"G"
"5492","External fat",0.9,"Y",4.7,"Fatty acids, total trans-monoenoic",0.117,NA,NA,NA,"G"
"5493","External fat",0.9,"Y",4.7,"18:3 n-3 c,c,c (ALA)",0.003,0.002,0.004,0.003,"G"
"5494","External fat",0.9,"Y",4.7,"Vitamin D2 (ergocalciferol)",0,NA,NA,0,"UG"
"5495","External fat",0.9,"Y",4.7,"25-hydroxycholecalciferol",0.18,NA,NA,0.18,"UG"
"5496","External fat",0.9,"Y",4.7,"Choline, from glycerophosphocholine",9.2,NA,NA,9.2,"MG"
"5497","External fat",0.9,"Y",4.7,"Choline, from sphingomyelin",5.3,NA,NA,5.3,"MG"
"5498","External fat",0.9,"Y",4.7,"Choline, free",0.3,NA,NA,0.3,"MG"
"5499","External fat",0.9,"Y",4.7,"Choline, from phosphotidyl choline",0.5,NA,NA,0.5,"MG"
"5500","External fat",0.9,"Y",4.7,"Choline, from phosphocholine",48.7,NA,NA,48.7,"MG"
"5501","External fat",0.9,"Y",4.7,"Tocopherol, delta",0,0,0,0,"MG"
"5502","External fat",0.9,"Y",4.7,"Tocotrienol, alpha",0,0,0,0,"MG"
"5503","External fat",0.9,"Y",4.7,"Tocotrienol, beta",0,0,0,0,"MG"
"5504","External fat",0.9,"Y",4.7,"Tocotrienol, gamma",0,0,0,0,"MG"
"5505","External fat",0.9,"Y",4.7,"Tocotrienol, delta",0,0,0,0,"MG"
"5506","External fat",0.9,"Y",4.7,"Tocopherol, beta",0,0,0,0,"MG"
"5507","External fat",0.9,"Y",4.7,"Tocopherol, gamma",0.04,0,0.07,0.04,"MG"
"5508","External fat",0.9,"Y",4.7,"Fatty acids, total trans-dienoic",0.008,NA,NA,NA,"G"
"5509","External fat",0.9,"Y",4.7,"14:1 c",0.011,NA,NA,NA,"G"
"5510","External fat",0.9,"Y",4.7,"17:1 c",0.017,NA,NA,NA,"G"
"5511","External fat",0.9,"Y",4.7,"20:1 c",0.002,NA,NA,NA,"G"
"5512","External fat",0.9,"Y",4.7,"18:2 c",0.141,NA,NA,NA,"G"
"5513","External fat",0.9,"Y",4.7,"18:3 c",0.003,NA,NA,NA,"G"
"5514","External fat",0.9,"Y",4.7,"20:3 c",0.012,NA,NA,NA,"G"
"5515","External fat",0.9,"Y",4.7,"20:4 c",0.038,NA,NA,NA,"G"
"5516","External fat",0.9,"Y",4.7,"20:5 c",0.002,NA,NA,NA,"G"
"5517","External fat",0.9,"Y",4.7,"22:5 c",0.008,NA,NA,NA,"G"
"5518","External fat",0.9,"Y",4.7,"22:6 c",0.002,NA,NA,NA,"G"
"5519","External fat",0.9,"Y",4.7,"20:2 c",0.001,NA,NA,NA,"G"
"5520","External fat",0.9,"Y",4.7,"Total fat (NLEA)",2.14,NA,NA,NA,"G"
"5521","Bone and connective tissue",24.5,"Y",125,"Total lipid (fat)",5.32,3.83,7.02,5.15,"G"
"5522","Bone and connective tissue",24.5,"Y",125,"Niacin",5.32,5.25,5.4,5.32,"MG"
"5523","Bone and connective tissue",24.5,"Y",125,"Vitamin B-6",0.751,0.75,0.752,0.751,"MG"
"5524","Bone and connective tissue",24.5,"Y",125,"10:0",0.005,0.004,0.007,0.005,"G"
"5525","Bone and connective tissue",24.5,"Y",125,"16:0",1.18,0.95,1.41,1.18,"G"
"5526","Bone and connective tissue",24.5,"Y",125,"18:0",0.64,0.521,0.759,0.64,"G"
"5527","Bone and connective tissue",24.5,"Y",125,"20:0",0.003,0.002,0.003,0.003,"G"
"5528","Bone and connective tissue",24.5,"Y",125,"20:4",0.034,0.03,0.038,0.034,"G"
"5529","Bone and connective tissue",24.5,"Y",125,"20:1",0.008,0.007,0.01,0.008,"G"
"5530","Bone and connective tissue",24.5,"Y",125,"Fatty acids, total monounsaturated",1.9,NA,NA,NA,"G"
"5531","Bone and connective tissue",24.5,"Y",125,"Calcium, Ca",19,NA,NA,19,"MG"
"5532","Bone and connective tissue",24.5,"Y",125,"Potassium, K",266,NA,NA,266,"MG"
"5533","Bone and connective tissue",24.5,"Y",125,"Zinc, Zn",3.52,NA,NA,3.52,"MG"
"5534","Bone and connective tissue",24.5,"Y",125,"Selenium, Se",21.4,NA,NA,21.4,"UG"
"5535","Bone and connective tissue",24.5,"Y",125,"Energy",145,NA,NA,NA,"KCAL"
"5536","Bone and connective tissue",24.5,"Y",125,"Water",71.4,67.8,72.5,71.7,"G"
"5537","Bone and connective tissue",24.5,"Y",125,"15:0",0.028,0.024,0.031,0.028,"G"
"5538","Bone and connective tissue",24.5,"Y",125,"18:1 t",0.244,0.21,0.277,0.244,"G"
"5539","Bone and connective tissue",24.5,"Y",125,"18:2 t not further defined",0.024,0.024,0.024,0.024,"G"
"5540","Bone and connective tissue",24.5,"Y",125,"18:2 CLAs",0.014,0.013,0.015,0.014,"G"
"5541","Bone and connective tissue",24.5,"Y",125,"20:2 n-6 c,c",0.001,0.001,0.001,0.001,"G"
"5542","Bone and connective tissue",24.5,"Y",125,"16:1 c",0.145,0.127,0.163,0.145,"G"
"5543","Bone and connective tissue",24.5,"Y",125,"20:3 n-6",0.013,0.012,0.014,0.013,"G"
"5544","Bone and connective tissue",24.5,"Y",125,"Protein",22.7,21,23.8,22.6,"G"
"5545","Bone and connective tissue",24.5,"Y",125,"Ash",1.02,0.96,1.11,1.01,"G"
"5546","Bone and connective tissue",24.5,"Y",125,"Iron, Fe",2.26,NA,NA,2.26,"MG"
"5547","Bone and connective tissue",24.5,"Y",125,"Magnesium, Mg",10.7,NA,NA,10.7,"MG"
"5548","Bone and connective tissue",24.5,"Y",125,"Phosphorus, P",200,NA,NA,200,"MG"
"5549","Bone and connective tissue",24.5,"Y",125,"Sodium, Na",43,NA,NA,43,"MG"
"5550","Bone and connective tissue",24.5,"Y",125,"Copper, Cu",0.075,NA,NA,0.075,"MG"
"5551","Bone and connective tissue",24.5,"Y",125,"Manganese, Mn",0.003,NA,NA,0.003,"MG"
"5552","Bone and connective tissue",24.5,"Y",125,"Energy",606,NA,NA,NA,"kJ"
"5553","Bone and connective tissue",24.5,"Y",125,"Riboflavin",0.23,0.22,0.24,0.23,"MG"
"5554","Bone and connective tissue",24.5,"Y",125,"Vitamin B-12",1.98,1.96,1.99,1.98,"UG"
"5555","Bone and connective tissue",24.5,"Y",125,"Cholesterol",57,54,60,57,"MG"
"5556","Bone and connective tissue",24.5,"Y",125,"Fatty acids, total trans",0.28,NA,NA,NA,"G"
"5557","Bone and connective tissue",24.5,"Y",125,"Fatty acids, total saturated",2.07,NA,NA,NA,"G"
"5558","Bone and connective tissue",24.5,"Y",125,"12:0",0.005,0.004,0.005,0.005,"G"
"5559","Bone and connective tissue",24.5,"Y",125,"14:0",0.144,0.119,0.17,0.144,"G"
"5560","Bone and connective tissue",24.5,"Y",125,"22:6 n-3 (DHA)",0.001,0,0.002,0.001,"G"
"5561","Bone and connective tissue",24.5,"Y",125,"20:5 n-3 (EPA)",0.002,0.001,0.002,0.002,"G"
"5562","Bone and connective tissue",24.5,"Y",125,"22:5 n-3 (DPA)",0.008,0.007,0.01,0.008,"G"
"5563","Bone and connective tissue",24.5,"Y",125,"17:0",0.062,0.05,0.074,0.062,"G"
"5564","Bone and connective tissue",24.5,"Y",125,"24:0",0.002,0.002,0.003,0.002,"G"
"5565","Bone and connective tissue",24.5,"Y",125,"16:1 t",0.012,0.011,0.014,0.012,"G"
"5566","Bone and connective tissue",24.5,"Y",125,"18:1 c",1.67,1.44,1.9,1.67,"G"
"5567","Bone and connective tissue",24.5,"Y",125,"18:2 n-6 c,c",0.178,0.171,0.186,0.178,"G"
"5568","Bone and connective tissue",24.5,"Y",125,"17:1",0.042,0.036,0.049,0.042,"G"
"5569","Bone and connective tissue",24.5,"Y",125,"Fatty acids, total trans-monoenoic",0.256,NA,NA,NA,"G"
"5570","Bone and connective tissue",24.5,"Y",125,"18:3 n-3 c,c,c (ALA)",0.008,0.007,0.008,0.008,"G"
"5571","Bone and connective tissue",24.5,"Y",125,"Fatty acids, total polyunsaturated",0.259,NA,NA,NA,"G"
"5572","Bone and connective tissue",24.5,"Y",125,"Carbohydrate, by difference",0,NA,NA,NA,"G"
"5573","Bone and connective tissue",24.5,"Y",125,"Fatty acids, total trans-dienoic",0.024,NA,NA,NA,"G"
"5574","Bone and connective tissue",24.5,"Y",125,"14:1 c",0.033,NA,NA,NA,"G"
"5575","Bone and connective tissue",24.5,"Y",125,"17:1 c",0.042,NA,NA,NA,"G"
"5576","Bone and connective tissue",24.5,"Y",125,"20:1 c",0.008,NA,NA,NA,"G"
"5577","Bone and connective tissue",24.5,"Y",125,"18:2 c",0.192,NA,NA,NA,"G"
"5578","Bone and connective tissue",24.5,"Y",125,"18:3 c",0.008,NA,NA,NA,"G"
"5579","Bone and connective tissue",24.5,"Y",125,"20:3 c",0.013,NA,NA,NA,"G"
"5580","Bone and connective tissue",24.5,"Y",125,"20:4 c",0.034,NA,NA,NA,"G"
"5581","Bone and connective tissue",24.5,"Y",125,"20:5 c",0.002,NA,NA,NA,"G"
"5582","Bone and connective tissue",24.5,"Y",125,"22:5 c",0.008,NA,NA,NA,"G"
"5583","Bone and connective tissue",24.5,"Y",125,"22:6 c",0.001,NA,NA,NA,"G"
"5584","Bone and connective tissue",24.5,"Y",125,"20:2 c",0.001,NA,NA,NA,"G"
"5585","Bone and connective tissue",24.5,"Y",125,"Total fat (NLEA)",4.5,NA,NA,NA,"G"
"5586","External fat",9.4,"Y",47.8,"Total lipid (fat)",5.32,3.83,7.02,5.15,"G"
"5587","External fat",9.4,"Y",47.8,"Niacin",5.32,5.25,5.4,5.32,"MG"
"5588","External fat",9.4,"Y",47.8,"Vitamin B-6",0.751,0.75,0.752,0.751,"MG"
"5589","External fat",9.4,"Y",47.8,"10:0",0.005,0.004,0.007,0.005,"G"
"5590","External fat",9.4,"Y",47.8,"16:0",1.18,0.95,1.41,1.18,"G"
"5591","External fat",9.4,"Y",47.8,"18:0",0.64,0.521,0.759,0.64,"G"
"5592","External fat",9.4,"Y",47.8,"20:0",0.003,0.002,0.003,0.003,"G"
"5593","External fat",9.4,"Y",47.8,"20:4",0.034,0.03,0.038,0.034,"G"
"5594","External fat",9.4,"Y",47.8,"20:1",0.008,0.007,0.01,0.008,"G"
"5595","External fat",9.4,"Y",47.8,"Fatty acids, total monounsaturated",1.9,NA,NA,NA,"G"
"5596","External fat",9.4,"Y",47.8,"Calcium, Ca",19,NA,NA,19,"MG"
"5597","External fat",9.4,"Y",47.8,"Potassium, K",266,NA,NA,266,"MG"
"5598","External fat",9.4,"Y",47.8,"Zinc, Zn",3.52,NA,NA,3.52,"MG"
"5599","External fat",9.4,"Y",47.8,"Selenium, Se",21.4,NA,NA,21.4,"UG"
